subject,label,pred,prob_fad,attn_pos_0,attn_pos_1,attn_pos_2,attn_pos_3,attn_pos_4,attn_pos_5,attn_pos_6,attn_pos_7,attn_pos_8,attn_pos_9,attn_pos_10,attn_pos_11,attn_pos_12,attn_pos_13,attn_pos_14,attn_pos_15,attn_pos_16,attn_pos_17,attn_pos_18,attn_pos_19,attn_pos_20,attn_pos_21,attn_pos_22,attn_pos_23,attn_pos_24,attn_pos_25,attn_pos_26,attn_pos_27,attn_pos_28,attn_pos_29,attn_pos_30,attn_pos_31,attn_pos_32,attn_pos_33,attn_pos_34,attn_pos_35,attn_pos_36,attn_pos_37,attn_pos_38,attn_pos_39,attn_pos_40,attn_pos_41,attn_pos_42,attn_pos_43,attn_pos_44,attn_pos_45,attn_pos_46,attn_pos_47,attn_pos_48,attn_pos_49,attn_pos_50,attn_pos_51,attn_pos_52,attn_pos_53,attn_pos_54,attn_pos_55,attn_pos_56,attn_pos_57,attn_pos_58,attn_pos_59,attn_pos_60,attn_pos_61,attn_pos_62,attn_pos_63,attn_pos_64,attn_pos_65,attn_pos_66,attn_pos_67
MR-0289,0,1,0.6407835483551025,0.0025331000797450542,0.15992052853107452,0.004726318176835775,0.004841431509703398,0.005953469313681126,0.008779862895607948,0.007956599816679955,0.007261617109179497,0.0054104747250676155,0.007624809630215168,0.009491975419223309,0.007464294321835041,0.00466707069426775,0.20105652511119843,0.0081024793908,0.0060994368977844715,0.008452451787889004,0.009158073924481869,0.01051480881869793,0.005538592580705881,0.02028757333755493,0.017156099900603294,0.02419830672442913,0.042169239372015,0.01674548350274563,0.01872149296104908,0.010462985374033451,0.013215949758887291,0.0112152686342597,0.006950881332159042,0.009081520140171051,0.007285730913281441,0.006333126220852137,0.006452174857258797,0.007201076950877905,0.006651114672422409,0.006078039761632681,0.005583650898188353,0.007054463494569063,0.006743199657648802,0.0069956472143530846,0.007465220522135496,0.006878658197820187,0.007681644055992365,0.0066630663350224495,0.0070741078816354275,0.008875089697539806,0.005663516465574503,0.005246085114777088,0.00574348634108901,0.007014439441263676,0.007271089591085911,0.009088351391255856,0.007942560128867626,0.009283754043281078,0.007622115314006805,0.013263055123388767,0.006522383540868759,0.017024749889969826,0.006819511763751507,0.018229464069008827,0.005455346312373877,0.024738313630223274,0.004754297435283661,0.014420177787542343,0.004591116216033697,0.027618970721960068,0.0049124653451144695
MR-0292-t1,1,1,0.6778472661972046,0.004186026286333799,0.1424318253993988,0.0098881796002388,0.006380463019013405,0.007235050201416016,0.010940838605165482,0.01007322408258915,0.006668489426374435,0.0066451686434447765,0.007724782917648554,0.011597206816077232,0.008510845713317394,0.007013614289462566,0.047444235533475876,0.009389945305883884,0.008345775306224823,0.015914686024188995,0.01697481796145439,0.01206914521753788,0.005110838450491428,0.04843640327453613,0.05157473683357239,0.03667784854769707,0.03615257516503334,0.018083179369568825,0.01279749721288681,0.008824995718896389,0.00829699169844389,0.0072508687153458595,0.006518734153360128,0.005687115713953972,0.006771165411919355,0.006848485209047794,0.007778610102832317,0.00734483078122139,0.0066627017222344875,0.006651350762695074,0.0068698241375386715,0.00754518760368228,0.00831734947860241,0.009258059784770012,0.009175765328109264,0.008205852471292019,0.007585692219436169,0.007603893987834454,0.00734416488558054,0.006943501997739077,0.006924899760633707,0.006655833218246698,0.00697696628049016,0.007779109291732311,0.008625472895801067,0.010902082547545433,0.01108198706060648,0.01258380338549614,0.0103073725476861,0.018731752410531044,0.008943970315158367,0.025015629827976227,0.011423326097428799,0.023762686178088188,0.007599113043397665,0.030860038474202156,0.005760404746979475,0.030670803040266037,0.004586138762533665,0.028376001864671707,0.006680089980363846
MR-0278,1,1,0.732734203338623,0.0014212203677743673,0.30559852719306946,0.0032915507908910513,0.003575865877792239,0.010282483883202076,0.004254206083714962,0.004079354926943779,0.08781129866838455,0.004065001383423805,0.004184036515653133,0.00796106643974781,0.004729053005576134,0.0024902515579015017,0.14572595059871674,0.006072058342397213,0.004323044326156378,0.005738573614507914,0.0064316377975046635,0.007492713630199432,0.0074690706096589565,0.019144199788570404,0.010003340430557728,0.00772221339866519,0.012235538102686405,0.016054963693022728,0.017782889306545258,0.018310388550162315,0.010437947697937489,0.0050627863965928555,0.006208082661032677,0.005722304806113243,0.007372493389993906,0.007935555651783943,0.014755366370081902,0.005273786373436451,0.004486582241952419,0.007286839187145233,0.00464619928970933,0.006370254792273045,0.008249232545495033,0.008600379340350628,0.007735676132142544,0.005469579715281725,0.005388408899307251,0.006198633927851915,0.005486396607011557,0.004506370052695274,0.004554337821900845,0.0046814014203846455,0.004598965868353844,0.004667363129556179,0.004966726526618004,0.0051437425427138805,0.005310745909810066,0.006484947167336941,0.005835834890604019,0.007528893183916807,0.007045323960483074,0.009918308816850185,0.007435149513185024,0.010916383005678654,0.007316993549466133,0.010343257337808609,0.006175169721245766,0.009631925262510777,0.004386589862406254,0.004129344597458839,0.0034852311946451664
MR-0290,1,0,0.24143244326114655,0.0011840617517009377,0.16890490055084229,0.0025198752991855145,0.002364536514505744,0.0048947702161967754,0.004170606844127178,0.003305325284600258,0.042881447821855545,0.0024583081249147654,0.0027183329220861197,0.006301821209490299,0.0023581311106681824,0.0021745364647358656,0.5001201033592224,0.0038050159346312284,0.0029376030433923006,0.003720285836607218,0.005805479362607002,0.005689283367246389,0.0036502345465123653,0.011717110872268677,0.014459908939898014,0.011786531656980515,0.00920925848186016,0.007047514896839857,0.005027302540838718,0.004161205608397722,0.0032519125379621983,0.0026753353886306286,0.002670311601832509,0.002523002214729786,0.0023571057245135307,0.002328274305909872,0.002515143947675824,0.0026625937316566706,0.002736958209425211,0.002654419746249914,0.002912222407758236,0.0030700848437845707,0.003192491363734007,0.003407954005524516,0.0033152017276734114,0.0032359398901462555,0.0031210544984787703,0.0033069350756704807,0.0032454882748425007,0.0031190149020403624,0.0028786412440240383,0.0028697329107671976,0.002954358933493495,0.002917657373473048,0.003223567269742489,0.0034461761824786663,0.00402107322588563,0.004807974677532911,0.004773681052029133,0.0063797482289373875,0.004553002305328846,0.007799474522471428,0.004602313507348299,0.009569059126079082,0.0040233805775642395,0.012462647631764412,0.003235490992665291,0.01160706952214241,0.0022497614845633507,0.005752394907176495,0.0021977953147143126
MR-0285-t1,1,1,0.7742958068847656,0.001603040611371398,0.27987754344940186,0.005202081985771656,0.004266435746103525,0.008735014125704765,0.006177471484988928,0.006196992471814156,0.03861912339925766,0.005703285336494446,0.005017498508095741,0.008830888196825981,0.006195151712745428,0.003530411282554269,0.05303576588630676,0.006901118904352188,0.004804498981684446,0.006829222664237022,0.007635996211320162,0.017733918502926826,0.010435041971504688,0.023617684841156006,0.008515650406479836,0.014139605686068535,0.01910516805946827,0.0206917654722929,0.02040974050760269,0.01900964230298996,0.011674509383738041,0.0038549916353076696,0.006454532500356436,0.00752029474824667,0.008173197507858276,0.012455983087420464,0.030639158561825752,0.011578545905649662,0.011686054058372974,0.020098017528653145,0.008540412411093712,0.0095435231924057,0.010888085700571537,0.011162852868437767,0.00876687839627266,0.006819835864007473,0.007558876182883978,0.008146384730935097,0.008493672125041485,0.007764577865600586,0.006003973074257374,0.006474355701357126,0.006466933060437441,0.005354650784283876,0.0077126710675656796,0.006012735888361931,0.009984644129872322,0.008081055246293545,0.011362900026142597,0.010203726589679718,0.011860868893563747,0.009452887810766697,0.011958518996834755,0.01023508608341217,0.008543475531041622,0.011612553149461746,0.007871873676776886,0.0115646468475461,0.004894840996712446,0.0051036411896348,0.004603854846209288
MR-0311,0,0,0.480915904045105,0.012851945124566555,0.018917258828878403,0.014453081414103508,0.016080345958471298,0.015517539344727993,0.021850833669304848,0.016594676300883293,0.018184324726462364,0.01768375188112259,0.01737930253148079,0.015033924952149391,0.02189631015062332,0.015192423015832901,0.01498181652277708,0.017733553424477577,0.018422847613692284,0.017493022605776787,0.017090298235416412,0.01693069189786911,0.014983003959059715,0.014740833081305027,0.015983767807483673,0.015736959874629974,0.014933129772543907,0.014446252956986427,0.011656945571303368,0.011893167160451412,0.010653204284608364,0.009004589170217514,0.008252483792603016,0.009501472115516663,0.009791407734155655,0.008889228105545044,0.007356160320341587,0.006812156178057194,0.00781995803117752,0.009869279339909554,0.009160569868981838,0.010497653856873512,0.011309710331261158,0.012900440953671932,0.009299423545598984,0.010340954177081585,0.01248005498200655,0.014811503700911999,0.01654270850121975,0.01595037803053856,0.017282525077462196,0.01714402250945568,0.017253872007131577,0.016992004588246346,0.017307816073298454,0.017962375655770302,0.017258020117878914,0.01751965470612049,0.01724112592637539,0.016268789768218994,0.01763979159295559,0.015128531493246555,0.017321884632110596,0.014292657375335693,0.01764702796936035,0.013191960752010345,0.01703098602592945,0.012668178416788578,0.018892012536525726,0.01575569435954094,0.01829574629664421
MR-0309,0,0,0.47075337171554565,0.015384522266685963,0.017774073407053947,0.016728613525629044,0.0167106781154871,0.014032886363565922,0.032002948224544525,0.014491691254079342,0.018426652997732162,0.01800415851175785,0.017456714063882828,0.016432886943221092,0.017995087429881096,0.016750194132328033,0.016581321135163307,0.017205506563186646,0.01747783087193966,0.013220068998634815,0.02146054431796074,0.0103612607344985,0.013345233164727688,0.014151356182992458,0.018196461722254753,0.014147019013762474,0.020209016278386116,0.013056369498372078,0.008142173290252686,0.009460830129683018,0.00797977950423956,0.00854719989001751,0.007278908044099808,0.008103137835860252,0.008556877262890339,0.007833280600607395,0.0072788032703101635,0.007948242127895355,0.008030127733945847,0.010208702646195889,0.011044912971556187,0.011176095344126225,0.011370914988219738,0.012649218551814556,0.01069524697959423,0.012383656576275826,0.014901282265782356,0.014238012954592705,0.016865679994225502,0.016758425161242485,0.016591781750321388,0.01672988384962082,0.017190871760249138,0.01642783172428608,0.018034376204013824,0.015703726559877396,0.018134888261556625,0.016693858429789543,0.018323207274079323,0.015673398971557617,0.016578972339630127,0.015560155734419823,0.016087455675005913,0.014708430506289005,0.015559382736682892,0.015438498929142952,0.01605924218893051,0.015582501888275146,0.016972443088889122,0.016757279634475708,0.018137170001864433
MR-0296-t1,0,0,0.4801563620567322,0.012436667457222939,0.015076590701937675,0.01468116044998169,0.015471181832253933,0.015746550634503365,0.0148919727653265,0.012660522945225239,0.016047410666942596,0.014063067734241486,0.015483026392757893,0.014297112822532654,0.019959582015872,0.014487632550299168,0.014322401024401188,0.01630653254687786,0.016501080244779587,0.014039804227650166,0.013413853943347931,0.01631684973835945,0.009920964017510414,0.011914851143956184,0.012079284526407719,0.013219472020864487,0.013699858449399471,0.013879053294658661,0.013103998266160488,0.012695332057774067,0.014479823410511017,0.014349482022225857,0.014781770296394825,0.013549959287047386,0.011880493722856045,0.01685691624879837,0.014549296349287033,0.015529554337263107,0.015975574031472206,0.015663474798202515,0.016021493822336197,0.01567463018000126,0.015949225053191185,0.015479525551199913,0.015165427699685097,0.016080310568213463,0.015462805517017841,0.015397469513118267,0.015547296032309532,0.015851417556405067,0.01542456541210413,0.015427622012794018,0.015446018427610397,0.016259009018540382,0.016149843111634254,0.016633030027151108,0.016288436949253082,0.015055418945848942,0.017896583303809166,0.013709123246371746,0.01684795878827572,0.012345236726105213,0.016097940504550934,0.009837951511144638,0.01602748967707157,0.009813652373850346,0.015880856662988663,0.00974610261619091,0.012878292240202427,0.013866282999515533,0.017406849190592766
MR-0288-t2,0,0,0.48905473947525024,0.010289318859577179,0.017666978761553764,0.011582591570913792,0.019578073173761368,0.01132258865982294,0.014322527684271336,0.014743848703801632,0.017578521743416786,0.015393906272947788,0.015601941384375095,0.013600487262010574,0.012688449583947659,0.020931797102093697,0.017888179048895836,0.009321723133325577,0.01637951284646988,0.01603463664650917,0.013856119476258755,0.016463374719023705,0.012118385173380375,0.013448167592287064,0.012927647680044174,0.014490208588540554,0.013689042069017887,0.014762782491743565,0.014181584119796753,0.013569224625825882,0.014592514373362064,0.015525112859904766,0.013998507522046566,0.014100350439548492,0.010764663107693195,0.01601625792682171,0.014503704383969307,0.007697300985455513,0.012858765199780464,0.015396283939480782,0.014371727593243122,0.015840206295251846,0.016351768746972084,0.015083751641213894,0.01570502296090126,0.01590011827647686,0.016622163355350494,0.016031373292207718,0.016025017946958542,0.01676308549940586,0.015437815338373184,0.01601082645356655,0.016187092289328575,0.016087651252746582,0.016276638954877853,0.015177091583609581,0.015226587653160095,0.011184778064489365,0.02303280308842659,0.009265444241464138,0.016567107290029526,0.013650784268975258,0.017105605453252792,0.011741512455046177,0.0155792823061347,0.010934792459011078,0.01496544387191534,0.010851639322936535,0.0149982376024127,0.013716047629714012,0.017423471435904503
MR-0284,0,0,0.48378995060920715,0.011424870230257511,0.015576197765767574,0.01030912809073925,0.01410011388361454,0.014763024635612965,0.020600298419594765,0.016961287707090378,0.019634343683719635,0.014692968688905239,0.0161918755620718,0.015105522237718105,0.02161540649831295,0.01414571888744831,0.01508087757974863,0.016053209081292152,0.014975329861044884,0.01508256420493126,0.014920157380402088,0.012139184400439262,0.013995685614645481,0.013073494657874107,0.014191685244441032,0.014129694551229477,0.018513374030590057,0.013767523691058159,0.014353315345942974,0.01064955722540617,0.010322297923266888,0.010784530080854893,0.01036924310028553,0.0113870520144701,0.011826988309621811,0.011869804933667183,0.011980623938143253,0.012846862897276878,0.0130677605047822,0.014466015622019768,0.013250461779534817,0.01649109087884426,0.015156025998294353,0.01514892466366291,0.015514321625232697,0.01579914055764675,0.01548380870372057,0.01657341979444027,0.015766525641083717,0.015732578933238983,0.015673130750656128,0.015966730192303658,0.015309397131204605,0.015687910839915276,0.016882192343473434,0.016307763755321503,0.015535828657448292,0.016500048339366913,0.01484326459467411,0.014749189838767052,0.015460207127034664,0.014054600149393082,0.01623196341097355,0.012423625215888023,0.016672300174832344,0.010962960310280323,0.01729673519730568,0.010306877084076405,0.018428394570946693,0.012326125986874104,0.018496939912438393
MR-0307-t2,1,0,0.4861530363559723,0.009843334555625916,0.014048369601368904,0.01291319914162159,0.014168872497975826,0.016094176098704338,0.01496012695133686,0.014951514080166817,0.01770542375743389,0.015817131847143173,0.01611783728003502,0.014931037090718746,0.020496895536780357,0.01292775385081768,0.014417193830013275,0.01764172874391079,0.01748901978135109,0.014813847839832306,0.013321266509592533,0.015300297178328037,0.013499884866178036,0.01223506685346365,0.012636450119316578,0.012814067304134369,0.0099951745942235,0.011430011130869389,0.013525192625820637,0.011969488114118576,0.013843363150954247,0.0121059101074934,0.012165497057139874,0.01177193783223629,0.013672476634383202,0.01393142994493246,0.01533904392272234,0.014481255784630775,0.01474203821271658,0.016217604279518127,0.01658431626856327,0.01626284420490265,0.015961701050400734,0.01620284467935562,0.015488727949559689,0.01598212867975235,0.016151009127497673,0.01581476628780365,0.015805501490831375,0.016461318358778954,0.015728283673524857,0.015813525766134262,0.01578017883002758,0.01618047058582306,0.016078347340226173,0.01647426374256611,0.016133246943354607,0.015531905926764011,0.016470840200781822,0.014239778742194176,0.01608942449092865,0.012873879633843899,0.015627963468432426,0.011862775310873985,0.015545271337032318,0.010639088228344917,0.015180500224232674,0.009676298126578331,0.01740116812288761,0.01428867969661951,0.01733402907848358
MR-0447,1,0,0.47721830010414124,0.01132280845195055,0.014422613196074963,0.015560027211904526,0.015295116230845451,0.014381506480276585,0.01735752634704113,0.014828457497060299,0.01441737450659275,0.013896433636546135,0.015576821751892567,0.015726236626505852,0.020665129646658897,0.016247233375906944,0.013891847804188728,0.01646796427667141,0.018065866082906723,0.01541974674910307,0.015470324084162712,0.01647222228348255,0.01119697093963623,0.013758618384599686,0.011358099989593029,0.013307842426002026,0.012391306459903717,0.01094961166381836,0.012014792300760746,0.009381252340972424,0.010759823955595493,0.0099026495590806,0.010652286000549793,0.011555376462638378,0.010485616512596607,0.010941947810351849,0.009827349334955215,0.008886557072401047,0.012576454319059849,0.013172288425266743,0.01344999112188816,0.016087552532553673,0.01406592782586813,0.015202735550701618,0.013932641595602036,0.013983055017888546,0.016668451949954033,0.01671014167368412,0.016139904037117958,0.01694496162235737,0.017473747953772545,0.01665595918893814,0.016512135043740273,0.017580442130565643,0.016950715333223343,0.016556302085518837,0.01691645011305809,0.017885809764266014,0.016752196475863457,0.016641493886709213,0.017342139035463333,0.016056479886174202,0.017448920756578445,0.015491347759962082,0.017249761149287224,0.015285449102520943,0.01572541706264019,0.013826555572450161,0.016238510608673096,0.01580210216343403,0.01781858690083027
MR-0287,1,0,0.48570504784584045,0.012503709644079208,0.018093381077051163,0.011435961350798607,0.014093480072915554,0.01557487528771162,0.014491377398371696,0.01480952464044094,0.018623651936650276,0.015171652659773827,0.014876185916364193,0.01340408530086279,0.018572568893432617,0.014462342485785484,0.011860535480082035,0.014877595007419586,0.016917571425437927,0.015357482247054577,0.012988303788006306,0.01593848131597042,0.015918351709842682,0.01235447358340025,0.013371133245527744,0.015513713471591473,0.013604743406176567,0.01489168033003807,0.01428158488124609,0.015249162912368774,0.014264101162552834,0.014488672837615013,0.014028329402208328,0.013917398639023304,0.012902074493467808,0.012331739999353886,0.014243525452911854,0.013397227972745895,0.01379898190498352,0.014632795006036758,0.015023317188024521,0.015818223357200623,0.01523161493241787,0.015290302224457264,0.015467863529920578,0.0158508513122797,0.015538299456238747,0.015521361492574215,0.015960223972797394,0.015789609402418137,0.015385808423161507,0.015898019075393677,0.015528889372944832,0.01614810898900032,0.01598958857357502,0.016302036121487617,0.01620347425341606,0.015507427044212818,0.0169930811971426,0.015073916874825954,0.01659686118364334,0.012718817219138145,0.015868140384554863,0.010042102076113224,0.01557603944092989,0.009271710179746151,0.014633112587034702,0.00871947780251503,0.01428848784416914,0.012896191328763962,0.017624611034989357
MR-0280-t2,1,0,0.4918515086174011,0.011479705572128296,0.017010299488902092,0.012427007779479027,0.015046275220811367,0.015969907864928246,0.013310081325471401,0.01594451814889908,0.016541481018066406,0.014326638542115688,0.015069941058754921,0.012312632985413074,0.017405781894922256,0.015667786821722984,0.012444302439689636,0.015419339761137962,0.014460662379860878,0.015568786300718784,0.012660148553550243,0.015915991738438606,0.015069225803017616,0.013527896255254745,0.013181728310883045,0.01426643505692482,0.012880511581897736,0.014542747288942337,0.01245352253317833,0.016093602403998375,0.014004819095134735,0.013935416005551815,0.013897804543375969,0.013069020584225655,0.016022343188524246,0.014389452524483204,0.014415397308766842,0.015125719830393791,0.014114762656390667,0.015300696715712547,0.014990169554948807,0.014436764642596245,0.01739019900560379,0.014557908289134502,0.015377596952021122,0.014808859676122665,0.015309917740523815,0.015270419418811798,0.01387983001768589,0.016438107937574387,0.014561877585947514,0.013814309611916542,0.015607132576406002,0.01512114517390728,0.01666756346821785,0.015564211644232273,0.015146898105740547,0.01686408556997776,0.015430964529514313,0.013330497778952122,0.016435779631137848,0.012418676167726517,0.01712830178439617,0.010841019451618195,0.0182954128831625,0.009049839340150356,0.01770736835896969,0.011212942190468311,0.016092197969555855,0.013310755603015423,0.017666909843683243
MR-0299-t1,0,1,0.8604945540428162,0.0035245551262050867,0.0484563410282135,0.002636836376041174,0.002429050160571933,0.0035284701734781265,0.0020024364348500967,0.009170611388981342,0.0027840740513056517,0.004658999852836132,0.002128620631992817,0.014832830056548119,0.030142756178975105,0.0026667125057429075,0.00798329059034586,0.00353920622728765,0.008353453129529953,0.0027061805594712496,0.01177893951535225,0.02136377990245819,0.008492679335176945,0.0020876156631857157,0.0040342179127037525,0.004081581253558397,0.004519198555499315,0.0030262419022619724,0.002971684094518423,0.0038292997051030397,0.004490874242037535,0.0046450477093458176,0.004021516069769859,0.0022698368411511183,0.002857102546840906,0.003496176330372691,0.0028330751229077578,0.0024407771416008472,0.00214233691804111,0.003304425859823823,0.0038862579967826605,0.0036332663148641586,0.004188094288110733,0.002241874812170863,0.002264068927615881,0.0021192727144807577,0.0017778015462681651,0.0019111990695819259,0.002350783906877041,0.0035685019101947546,0.0029565144795924425,0.0027927060145884752,0.0027882950380444527,0.00692899152636528,0.0021213958971202374,0.03655775263905525,0.003021514741703868,0.08454745262861252,0.0037599799688905478,0.12386523187160492,0.003771379357203841,0.15498043596744537,0.0032140000257641077,0.13389869034290314,0.0036578571889549494,0.09568069130182266,0.003097816603258252,0.04670592024922371,0.002146268030628562,0.003659922629594803,0.0016752408118918538
MR-0300-t1,0,1,0.8561474680900574,0.0020436353515833616,0.06889348477125168,0.002440424170345068,0.002130183158442378,0.002772281412035227,0.004416933748871088,0.002473211847245693,0.003222357016056776,0.0028707438614219427,0.0027025400195270777,0.043037064373493195,0.172496497631073,0.0021714060567319393,0.005724683403968811,0.0024613020941615105,0.004617528524249792,0.0024806964211165905,0.007104925345629454,0.0031790679786354303,0.003901173360645771,0.0025391634553670883,0.004293611738830805,0.004614910110831261,0.002325367880985141,0.0033794231712818146,0.004904137924313545,0.00271017593331635,0.002137946430593729,0.0012561227194964886,0.0023245110642164946,0.0013104005483910441,0.001885424368083477,0.00322052463889122,0.004564323462545872,0.003836406162008643,0.0026366461534053087,0.002645519794896245,0.0029756915755569935,0.0022139439824968576,0.0028660017997026443,0.0019335792167112231,0.001749370712786913,0.0020018471404910088,0.0020601244177669287,0.0019106032559648156,0.0017763948999345303,0.002106488449499011,0.0020179415587335825,0.0019264045404270291,0.0018696015467867255,0.0019061205675825477,0.001997630577534437,0.003885559970512986,0.002130071399733424,0.01534560788422823,0.002827886026352644,0.05087634548544884,0.003047153353691101,0.11694157868623734,0.0035949989687651396,0.14955942332744598,0.0038583874702453613,0.16542984545230865,0.004150901921093464,0.046148981899023056,0.003997430671006441,0.0032771576661616564,0.001892169238999486
